edge_id,date,day_of_week,is_weekend,hour,weather,is_rush_hour,congestion_level
"(6570316836, 1327150065, 0)",2026-06-09,1,0,21,0,0,1
"(1174154997, 1174154743, 0)",2026-06-25,3,0,9,0,1,5
"(1370526911, 6651595643, 0)",2026-07-01,2,0,9,0,1,7
"(1329345245, 1327186582, 0)",2026-06-01,0,0,23,0,0,3
"(1364900601, 6552023122, 0)",2026-06-20,5,1,9,1,1,3
"(2988813045, 1371671494, 0)",2026-05-19,1,0,13,0,0,2
"(6553484552, 1364174103, 0)",2026-07-01,2,0,14,0,1,7
"(1364900603, 1364900434, 0)",2026-07-13,0,0,19,0,0,2
"(1350774113, 1350774443, 0)",2026-05-12,1,0,8,1,1,7
"(6546989131, 1330820209, 0)",2026-05-10,6,0,10,0,0,1
"(6552362569, 6552362570, 0)",2026-05-12,1,0,16,1,1,8
"(1343821184, 1343821263, 0)",2026-07-23,3,0,15,2,1,9
"(1396425558, 1396425569, 0)",2026-05-22,4,1,22,1,0,5
"(1352194048, 6933986339, 0)",2026-05-12,1,0,7,1,1,8
"(5903235296, 1346639012, 0)",2026-07-10,4,1,6,2,0,5
"(6777870488, 6777868266, 0)",2026-07-15,2,0,15,0,1,7
"(6542839673, 3676454416, 0)",2026-06-23,1,0,6,0,0,2
"(6304487276, 1322981701, 0)",2026-05-07,3,0,17,0,0,2
"(6541505710, 1346779273, 0)",2026-06-19,4,1,17,0,0,1
"(1184975499, 1185106853, 0)",2026-06-15,0,0,9,0,1,5
"(11006104076, 11006104068, 0)",2026-06-30,1,0,14,0,1,7
"(5930720830, 6598993780, 0)",2026-07-29,2,0,9,2,1,10
"(6584072707, 6584072708, 0)",2026-07-29,2,0,20,2,0,3
"(1324181560, 1324181166, 0)",2026-06-15,0,0,6,0,0,1
"(1329637961, 1329637914, 0)",2026-05-28,3,0,17,1,0,2
"(6775165202, 6775165196, 0)",2026-07-12,6,0,13,0,0,1
"(2988813045, 1371671494, 0)",2026-06-05,4,1,13,0,0,3
"(1323345470, 1323345442, 0)",2026-05-23,5,1,8,0,1,3
"(1361117236, 1361117275, 0)",2026-05-23,5,1,9,0,1,1
"(1341718877, 1344168014, 0)",2026-06-18,3,0,8,0,1,5
"(1368366497, 1368366472, 0)",2026-06-25,3,0,12,0,0,1
"(1326941595, 1326941528, 0)",2026-07-24,4,1,15,0,1,3
"(6577216619, 1367530046, 0)",2026-06-25,3,0,19,0,0,1
"(1381026545, 1381026531, 0)",2026-06-16,1,0,19,0,0,2
"(1323345669, 1323345355, 0)",2026-06-06,5,1,17,0,0,3
"(1367529816, 1367529601, 0)",2026-06-11,3,0,14,1,1,7
"(1357399489, 1357399332, 0)",2026-06-20,5,1,16,1,1,1
"(1173885682, 6552332791, 0)",2026-05-22,4,1,6,1,0,3
"(6304273976, 6546822438, 0)",2026-05-09,5,1,17,0,0,2
"(5765103561, 6559093393, 0)",2026-07-13,0,0,16,0,1,6
"(1354670094, 1354670321, 0)",2026-05-08,4,1,21,1,0,4
"(1325839946, 1326062805, 0)",2026-07-07,1,0,8,0,1,7
"(6777684910, 1352193694, 0)",2026-07-12,6,0,6,0,0,3
"(1330171400, 1329345386, 0)",2026-05-25,0,0,11,0,0,3
"(6585521761, 6585521754, 0)",2026-05-10,6,0,14,0,1,6
"(1329345245, 1327186582, 0)",2026-07-24,4,1,21,0,0,6
"(1184065203, 1184065403, 0)",2026-05-22,4,1,22,1,0,5
"(1329637794, 1329637952, 0)",2026-06-19,4,1,16,0,1,1
"(1353114130, 1353114171, 0)",2026-05-14,3,0,13,0,0,3
"(6547601254, 6547601237, 0)",2026-07-02,3,0,14,0,1,7
"(1364829676, 1364829247, 0)",2026-05-16,5,1,8,0,1,1
"(1329698406, 1329698844, 0)",2026-05-15,4,1,23,1,0,1
"(1418770624, 1418728209, 0)",2026-07-26,6,0,21,2,0,4
"(1370526566, 1370526639, 0)",2026-06-14,6,0,18,0,0,3
"(6624547071, 6624573186, 0)",2026-05-30,5,1,18,0,0,1
"(6556485466, 1341718740, 0)",2026-07-25,5,1,17,0,0,2
"(1374279176, 1374279464, 0)",2026-06-01,0,0,8,0,1,9
"(1357399304, 1334014283, 0)",2026-07-05,6,0,22,0,0,3
"(1330170962, 1330171205, 0)",2026-07-08,2,0,11,0,0,2
"(1373281684, 1373281574, 0)",2026-07-11,5,1,7,0,1,2
"(1334047185, 1334047322, 0)",2026-06-03,2,0,13,0,0,2
"(6548212725, 6548212716, 0)",2026-07-11,5,1,18,0,0,1
"(1346216734, 1346612349, 0)",2026-06-27,5,1,9,2,1,4
"(6567047164, 6567047167, 0)",2026-06-27,5,1,15,2,1,6
"(1185579728, 1185579688, 0)",2026-07-14,1,0,14,0,1,7
"(6568974979, 6569018810, 0)",2026-07-19,6,0,13,0,0,2
"(6772044502, 1394212414, 0)",2026-07-21,1,0,7,1,1,5
"(2988698289, 2988700223, 0)",2026-06-16,1,0,15,0,1,6
"(1352193566, 1352193540, 0)",2026-06-29,0,0,21,0,0,1
"(6581442350, 6581442349, 0)",2026-07-08,2,0,6,0,0,2
"(1367529816, 1367529601, 0)",2026-05-13,2,0,12,0,0,2
"(6544627086, 6544627091, 0)",2026-06-22,0,0,13,0,0,1
"(1347569499, 1347410129, 0)",2026-06-02,1,0,8,0,1,6
"(1328079405, 6581812777, 0)",2026-07-14,1,0,18,0,0,2
"(6542333972, 6543093285, 0)",2026-06-04,3,0,11,0,0,1
"(1324570350, 6589563017, 0)",2026-07-04,5,1,12,0,0,1
"(1371614491, 1371614644, 0)",2026-05-21,3,0,7,0,1,8
"(6542903703, 6542903721, 0)",2026-05-12,1,0,14,1,1,8
"(1347137658, 6540243378, 0)",2026-05-01,4,1,19,1,0,6
"(1374245437, 1374245314, 0)",2026-05-11,0,0,16,0,1,7
"(6561114829, 1171724116, 0)",2026-06-25,3,0,8,0,1,7
"(1350752677, 1350752992, 0)",2026-07-21,1,0,18,1,0,1
"(1334047127, 1364900534, 0)",2026-05-02,5,1,15,0,1,3
"(1184943250, 1184942691, 0)",2026-07-16,3,0,21,1,0,3
"(6557974648, 1417561090, 0)",2026-07-26,6,0,12,2,0,5
"(2988710800, 6588133421, 0)",2026-07-03,4,1,8,0,1,2
"(6536439375, 6536588938, 0)",2026-05-13,2,0,8,0,1,6
"(6585611590, 6585611586, 0)",2026-06-07,6,0,22,0,0,2
"(1370526566, 1370526639, 0)",2026-05-19,1,0,13,0,0,1
"(5754489564, 1175374600, 0)",2026-05-25,0,0,6,0,0,3
"(1323672567, 1323672729, 0)",2026-05-05,1,0,17,1,0,3
"(12237200017, 1361117364, 0)",2026-06-30,1,0,20,0,0,3
"(1173885682, 6552332791, 0)",2026-06-30,1,0,14,0,1,6
"(1348960214, 1348960243, 0)",2026-06-18,3,0,6,0,0,2
"(331561175, 6600683484, 0)",2026-06-05,4,1,18,0,0,2
"(1323345505, 1323345386, 0)",2026-05-30,5,1,13,0,0,2
"(6623059680, 6623059676, 0)",2026-05-08,4,1,8,1,1,3
"(1175877701, 1175876747, 0)",2026-07-19,6,0,18,0,0,1
"(12208471727, 12208928944, 0)",2026-06-22,0,0,14,0,1,7
"(1352194048, 6933986339, 0)",2026-05-24,6,0,10,0,0,2
"(6559240104, 6559240107, 0)",2026-05-01,4,1,9,1,1,1
"(5756734424, 5756734434, 0)",2026-07-17,4,1,7,0,1,2
"(1350774512, 2988947194, 0)",2026-07-26,6,0,10,2,0,4
"(6576721831, 3250738467, 0)",2026-05-27,2,0,21,0,0,2
"(5754489564, 1175374600, 0)",2026-05-07,3,0,21,0,0,3
"(1364900603, 1364900434, 0)",2026-05-29,4,1,7,0,1,3
"(1356520047, 6615870733, 0)",2026-06-29,0,0,20,0,0,1
"(1329345383, 1329345410, 0)",2026-07-21,1,0,20,1,0,3
"(1381026352, 1381026372, 0)",2026-07-19,6,0,6,0,0,1
"(1329735003, 2973460651, 0)",2026-06-13,5,1,12,0,0,2
"(1334996016, 1379369291, 0)",2026-07-18,5,1,10,0,0,2
"(1348960214, 1348960243, 0)",2026-05-02,5,1,20,0,0,6
"(1347409972, 6530844087, 0)",2026-05-13,2,0,8,0,1,5
"(6576721831, 3250738467, 0)",2026-05-20,2,0,6,0,0,2
"(1347137654, 1174967539, 0)",2026-07-12,6,0,20,0,0,1
"(6547182834, 6547182832, 0)",2026-05-04,0,0,9,0,1,6
"(1363882222, 1363883477, 0)",2026-07-28,1,0,16,0,1,5
"(6552183332, 5755970960, 0)",2026-06-07,6,0,18,0,0,1
"(6604359199, 6582026236, 0)",2026-05-08,4,1,13,1,0,1
"(1347137271, 1347137638, 0)",2026-06-11,3,0,19,1,0,2
"(6553252033, 1184975571, 0)",2026-07-14,1,0,18,0,0,2
"(6735485653, 392257875, 0)",2026-07-15,2,0,13,0,0,3
"(6777684910, 1352193694, 0)",2026-07-06,0,0,15,0,1,8
"(6577216619, 1367530046, 0)",2026-07-25,5,1,15,0,1,3
"(1357216546, 1357216432, 0)",2026-06-30,1,0,12,0,0,3
"(2988811356, 6775377328, 0)",2026-06-09,1,0,20,0,0,3
"(1396425564, 6618274974, 0)",2026-06-20,5,1,18,1,0,3
"(1342637342, 1342637240, 0)",2026-05-10,6,0,17,0,0,2
"(1334996016, 1379369291, 0)",2026-05-28,3,0,23,1,0,1
"(1175877701, 1175876747, 0)",2026-06-17,2,0,22,0,0,1
"(6556986422, 5766243919, 0)",2026-07-24,4,1,23,0,0,2
"(6304508694, 6542865592, 0)",2026-06-27,5,1,16,2,1,5
"(6581279487, 6581279486, 0)",2026-05-30,5,1,20,0,0,6
"(1346639125, 6553140114, 0)",2026-06-28,6,0,13,1,0,3
"(6581442350, 6581442349, 0)",2026-07-21,1,0,13,1,0,3
"(6542903703, 6542903721, 0)",2026-05-05,1,0,18,1,0,3
"(1361117556, 1361117294, 0)",2026-07-04,5,1,8,0,1,3
"(1175877023, 5755845306, 0)",2026-06-05,4,1,16,0,1,3
"(6577216619, 1367530046, 0)",2026-05-19,1,0,16,0,1,8
"(1396443245, 1396443273, 0)",2026-07-03,4,1,20,0,0,4
"(1381026352, 1381026372, 0)",2026-05-13,2,0,10,0,0,2
"(1174524594, 5754846394, 0)",2026-05-25,0,0,9,0,1,8
"(6543100400, 1174966893, 0)",2026-06-16,1,0,9,0,1,8
"(1364829529, 1364829688, 0)",2026-07-08,2,0,19,0,0,1
"(6750036709, 6750036706, 0)",2026-05-13,2,0,11,0,0,3
"(1329637794, 1329637952, 0)",2026-07-06,0,0,21,0,0,3
"(1396443192, 6771620989, 0)",2026-06-12,4,1,10,1,0,3
"(6542903703, 6542903721, 0)",2026-05-02,5,1,22,0,0,8
"(3467985851, 1184975449, 0)",2026-07-20,0,0,22,1,0,1
"(1374279064, 1374279335, 0)",2026-07-20,0,0,16,1,1,7
"(1186889099, 1186546606, 0)",2026-06-12,4,1,12,1,0,1
"(6569975864, 6598107139, 0)",2026-05-19,1,0,13,0,0,2
"(1374129709, 6631219361, 0)",2026-05-19,1,0,9,0,1,5
"(6631172448, 1324408982, 0)",2026-05-29,4,1,8,0,1,2
"(1354670094, 1354670321, 0)",2026-06-09,1,0,17,0,0,1
"(2988813045, 1371671494, 0)",2026-06-22,0,0,14,0,1,8
"(1380541785, 1380541789, 0)",2026-07-11,5,1,14,0,1,2
"(1178236650, 1178236811, 0)",2026-05-08,4,1,23,1,0,1
"(1343821184, 1343821263, 0)",2026-07-04,5,1,8,0,1,2
"(1329345245, 1327186582, 0)",2026-07-28,1,0,16,0,1,8
"(1354670094, 1354670321, 0)",2026-05-31,6,0,20,1,0,2
"(6631173960, 6631708296, 0)",2026-07-05,6,0,10,0,0,1
"(6588133470, 721619009, 0)",2026-06-22,0,0,23,0,0,3
"(1416742216, 266215164, 0)",2026-06-07,6,0,9,0,1,8
"(1380541785, 1380541789, 0)",2026-05-24,6,0,13,0,0,1
"(1329735003, 2973460651, 0)",2026-07-07,1,0,22,0,0,2
"(1416742216, 266215164, 0)",2026-06-21,6,0,17,0,0,1
"(1178236650, 1178236811, 0)",2026-07-01,2,0,7,0,1,9
"(1344168045, 1344168110, 0)",2026-05-27,2,0,10,0,0,3
"(1324408906, 1324408750, 0)",2026-06-02,1,0,7,0,1,6
"(6556986422, 5766243919, 0)",2026-06-05,4,1,23,0,0,1
"(1330820321, 1330820182, 0)",2026-06-10,2,0,6,0,0,2
"(1380078531, 1380078522, 0)",2026-07-29,2,0,21,2,0,5
"(1333236229, 6586890510, 0)",2026-05-18,0,0,13,0,0,1
"(11006104077, 11006104104, 0)",2026-07-17,4,1,20,0,0,5
"(1175160040, 1175161081, 0)",2026-07-18,5,1,14,0,1,2
"(1370526613, 1370526548, 0)",2026-06-04,3,0,6,0,0,2
"(1185579728, 1185579688, 0)",2026-05-23,5,1,20,0,0,6
"(1183596438, 1183596411, 0)",2026-05-19,1,0,7,0,1,5
"(6588574721, 6588574723, 0)",2026-07-22,2,0,8,0,1,8
"(6757013374, 6757013360, 0)",2026-06-25,3,0,17,0,0,3
"(6623059680, 6623059676, 0)",2026-05-06,2,0,18,0,0,1
"(1350752656, 6602350580, 0)",2026-05-23,5,1,10,0,0,2
"(6576721831, 3250738467, 0)",2026-05-30,5,1,21,0,0,5
"(1374245133, 1374245568, 0)",2026-05-17,6,0,8,0,1,8
"(1175373522, 1175375870, 0)",2026-06-28,6,0,13,1,0,2
"(1363883359, 1363882222, 0)",2026-06-02,1,0,11,0,0,2
"(1380076849, 1380076927, 0)",2026-07-03,4,1,18,0,0,2
"(6624547084, 6624573185, 0)",2026-06-29,0,0,14,0,1,9
"(1364829676, 1364829247, 0)",2026-06-08,0,0,10,1,0,2
"(1335496222, 1356243636, 0)",2026-05-28,3,0,19,1,0,1
"(6552768140, 1330947542, 0)",2026-05-20,2,0,23,0,0,1
"(6552417220, 6559364630, 0)",2026-05-17,6,0,6,0,0,1
"(6630780297, 6636019481, 0)",2026-07-17,4,1,22,0,0,6
"(3467985821, 3467985833, 0)",2026-06-02,1,0,11,0,0,3
"(1396443192, 6771620989, 0)",2026-06-01,0,0,20,0,0,2
"(5930720830, 6598993780, 0)",2026-06-26,4,1,10,1,0,3
"(1184943250, 1184942691, 0)",2026-06-23,1,0,9,0,1,5
"(1334303469, 1334303430, 0)",2026-06-29,0,0,19,0,0,2
"(13037817967, 13037817968, 0)",2026-06-29,0,0,9,0,1,7
"(1347293015, 1347293062, 0)",2026-05-21,3,0,7,0,1,7
"(6769902214, 1379368792, 0)",2026-06-20,5,1,15,1,1,3
"(1351057242, 331562252, 0)",2026-07-29,2,0,14,2,1,10
"(331561175, 6600683484, 0)",2026-05-19,1,0,9,0,1,7
"(1174525096, 1174524924, 0)",2026-06-27,5,1,16,2,1,4
"(1612356756, 3775034738, 0)",2026-05-06,2,0,12,0,0,1
"(1346638950, 1346639133, 0)",2026-06-19,4,1,17,0,0,1
"(1334047122, 1334047056, 0)",2026-05-14,3,0,12,0,0,3
"(6604359199, 6582026236, 0)",2026-07-29,2,0,14,2,1,8
"(1342637342, 1342637240, 0)",2026-06-10,2,0,13,0,0,3
"(6547790611, 6547790609, 0)",2026-06-09,1,0,16,0,1,9
"(6610375755, 6738772299, 0)",2026-05-18,0,0,9,0,1,6
"(6546611579, 12031564935, 0)",2026-05-15,4,1,23,1,0,1
"(1324181560, 1324181166, 0)",2026-05-16,5,1,10,0,0,1
"(1331244808, 1331245774, 0)",2026-06-29,0,0,22,0,0,2
"(1374129709, 6631219361, 0)",2026-06-19,4,1,12,0,0,1
"(1361117697, 1361117344, 0)",2026-06-03,2,0,15,0,1,7
"(1363883359, 1363882222, 0)",2026-05-15,4,1,17,1,0,2
"(1327186259, 1327186566, 0)",2026-06-12,4,1,14,1,1,2
"(1326941595, 1326941528, 0)",2026-05-29,4,1,7,0,1,3
"(1323345183, 6552242977, 0)",2026-07-16,3,0,14,1,1,6
"(2442418232, 1179694631, 0)",2026-07-17,4,1,19,0,0,5
"(1371955805, 1371955991, 0)",2026-05-16,5,1,13,0,0,3
"(6757354948, 1332017603, 0)",2026-06-19,4,1,14,0,1,2
"(1341718877, 1344168014, 0)",2026-06-30,1,0,6,0,0,1
"(6572664808, 6304571031, 0)",2026-05-15,4,1,12,1,0,3
"(9407387382, 1185579794, 0)",2026-07-24,4,1,19,0,0,6
"(1347137619, 1347137659, 0)",2026-05-29,4,1,11,0,0,2
"(1325840066, 6296868940, 0)",2026-07-22,2,0,7,0,1,7
"(1185579728, 1185579688, 0)",2026-05-07,3,0,22,0,0,3
"(6541873169, 6541873170, 0)",2026-05-05,1,0,17,1,0,2
"(1335496467, 1335496670, 0)",2026-06-16,1,0,12,0,0,3
"(3467985821, 3467985833, 0)",2026-07-02,3,0,11,0,0,1
"(1371544145, 1371544159, 0)",2026-07-20,0,0,16,1,1,6
"(5930720830, 6598993780, 0)",2026-05-27,2,0,17,0,0,2
"(1374279617, 6584639024, 0)",2026-07-27,0,0,6,0,0,1
"(1171186911, 1171186934, 0)",2026-07-23,3,0,20,2,0,3
"(1175877701, 1175876747, 0)",2026-07-02,3,0,11,0,0,1
"(1396425558, 1396425569, 0)",2026-07-07,1,0,6,0,0,1
"(1323754577, 1323754198, 0)",2026-06-12,4,1,11,1,0,1
"(1347293015, 1347293062, 0)",2026-05-04,0,0,18,0,0,2
"(6543942547, 6543919956, 0)",2026-06-27,5,1,21,2,0,10
"(1331082569, 6749667095, 0)",2026-05-25,0,0,15,0,1,5
"(1334303469, 1334303430, 0)",2026-06-14,6,0,14,0,1,8
"(1341987090, 1342945811, 0)",2026-06-24,2,0,13,1,0,2
"(6624547084, 6624573185, 0)",2026-05-22,4,1,6,1,0,2
"(1371538812, 6769787795, 0)",2026-07-28,1,0,10,0,0,3
"(1368366511, 1368366365, 0)",2026-07-18,5,1,8,0,1,2
"(6738766745, 1324570438, 0)",2026-05-03,6,0,12,2,0,6
"(1175160040, 1175161081, 0)",2026-06-08,0,0,16,1,1,7
"(1184065373, 1184065322, 0)",2026-05-04,0,0,18,0,0,2
"(1396425400, 6775359719, 0)",2026-07-16,3,0,10,1,0,3
"(1381026405, 1381026406, 0)",2026-06-18,3,0,18,0,0,2
"(1350029522, 1350029611, 0)",2026-07-11,5,1,8,0,1,1
"(1357399304, 1334014283, 0)",2026-07-25,5,1,9,0,1,3
"(1373281684, 1373281574, 0)",2026-05-06,2,0,13,0,0,2
"(1364174324, 1364174414, 0)",2026-05-21,3,0,15,0,1,6
"(1324181616, 1324181571, 0)",2026-06-02,1,0,13,0,0,3
"(1381026352, 1381026372, 0)",2026-06-10,2,0,13,0,0,1
"(1323345650, 1323345329, 0)",2026-07-06,0,0,22,0,0,3
"(5903235296, 1346639012, 0)",2026-07-11,5,1,14,0,1,1
"(1327149840, 1327149966, 0)",2026-07-27,0,0,17,0,0,3
"(2988909845, 2988913654, 0)",2026-07-13,0,0,20,0,0,2
"(1379368400, 1379368402, 0)",2026-05-01,4,1,21,1,0,6
"(12237200017, 1361117364, 0)",2026-06-21,6,0,15,0,1,8
"(1356918579, 1356919507, 0)",2026-06-03,2,0,18,0,0,2
"(5754411776, 331541812, 0)",2026-07-27,0,0,12,0,0,3
"(1347137658, 6540243378, 0)",2026-05-15,4,1,9,1,1,2
"(6588133470, 721619009, 0)",2026-05-19,1,0,9,0,1,5
"(6557376729, 6557376724, 0)",2026-06-19,4,1,16,0,1,1
"(1183596438, 1183596411, 0)",2026-07-07,1,0,10,0,0,3
"(3467985821, 3467985833, 0)",2026-05-02,5,1,11,0,0,1
"(1361117236, 1361117275, 0)",2026-06-03,2,0,6,0,0,1
"(1330171637, 1330170399, 0)",2026-05-11,0,0,14,0,1,8
"(6669853392, 6670102510, 0)",2026-07-16,3,0,14,1,1,9
"(6542839673, 3676454416, 0)",2026-06-15,0,0,8,0,1,7
"(6553484552, 1364174103, 0)",2026-07-01,2,0,8,0,1,7
"(1173885682, 6552332791, 0)",2026-07-20,0,0,6,1,0,1
"(1356520047, 6615870733, 0)",2026-05-11,0,0,17,0,0,3
"(1346611894, 1346612802, 0)",2026-06-22,0,0,17,0,0,3
"(1346638950, 1346639133, 0)",2026-06-29,0,0,9,0,1,6
"(1356920102, 6627437350, 0)",2026-07-18,5,1,18,0,0,3
"(1363883359, 1363882222, 0)",2026-07-16,3,0,9,1,1,8
"(1350752740, 1350753292, 0)",2026-05-02,5,1,10,0,0,3
"(1344168045, 1344168110, 0)",2026-05-14,3,0,6,0,0,3
"(6735485653, 392257875, 0)",2026-06-09,1,0,11,0,0,1
"(3676305214, 3676304507, 0)",2026-06-20,5,1,11,1,0,1
"(1356243636, 1356243715, 0)",2026-06-30,1,0,14,0,1,6
"(6538590906, 6538590907, 0)",2026-07-20,0,0,19,1,0,1
"(6738710309, 6738506445, 0)",2026-06-10,2,0,16,0,1,5
"(1324181560, 1324181166, 0)",2026-06-22,0,0,16,0,1,5
"(6769188408, 6769188439, 1)",2026-07-20,0,0,12,1,0,2
"(1184975499, 1185106853, 0)",2026-06-16,1,0,12,0,0,1
"(13087366601, 1329433896, 0)",2026-05-06,2,0,17,0,0,3
"(1184943250, 1184942691, 0)",2026-05-03,6,0,21,2,0,4
"(6628867004, 6628867044, 0)",2026-06-07,6,0,18,0,0,1
"(1356917776, 1356920642, 0)",2026-05-16,5,1,17,0,0,2
"(1330820105, 1330820244, 0)",2026-07-21,1,0,19,1,0,1
"(6543942547, 6543919956, 0)",2026-05-08,4,1,7,1,1,2
"(1346612566, 1346611975, 0)",2026-07-17,4,1,23,0,0,1
"(1350752677, 1350752992, 0)",2026-05-05,1,0,15,1,1,7
"(8278633101, 6558106796, 0)",2026-06-22,0,0,7,0,1,7
"(1325840066, 6296868940, 0)",2026-07-19,6,0,11,0,0,2
"(1325840062, 1325839946, 0)",2026-05-04,0,0,23,0,0,1
"(1347293015, 1347293062, 0)",2026-05-16,5,1,8,0,1,1
"(1174524594, 5754846394, 0)",2026-07-24,4,1,22,0,0,6
"(6769188408, 6769188439, 1)",2026-05-22,4,1,23,1,0,3
"(1374129709, 6631219361, 0)",2026-06-05,4,1,13,0,0,2
"(3676305214, 3676304507, 0)",2026-07-05,6,0,16,0,1,6
"(5766243573, 1331024008, 0)",2026-06-01,0,0,6,0,0,3
"(1358332446, 1358332351, 0)",2026-05-08,4,1,11,1,0,3
"(5930720830, 6598993780, 0)",2026-07-15,2,0,16,0,1,6
"(1396508515, 1396508522, 0)",2026-07-10,4,1,22,2,0,8
"(1347569499, 1347410129, 0)",2026-05-16,5,1,16,0,1,2
"(1323430562, 5758954840, 0)",2026-05-10,6,0,15,0,1,5
"(1329345383, 1329345410, 0)",2026-05-07,3,0,7,0,1,8
"(13980225467, 13980225457, 0)",2026-07-13,0,0,10,0,0,1
"(1371955805, 1371955991, 0)",2026-05-19,1,0,13,0,0,1
"(5756734424, 5756734434, 0)",2026-06-19,4,1,11,0,0,3
"(1174525096, 1174524924, 0)",2026-06-13,5,1,12,0,0,1
"(1366234574, 1366234660, 0)",2026-06-19,4,1,22,0,0,7
"(1328079405, 6581812777, 0)",2026-05-19,1,0,7,0,1,7
"(6557376729, 6557376724, 0)",2026-05-29,4,1,12,0,0,3
"(1352193762, 1352193549, 0)",2026-05-17,6,0,17,0,0,1
"(1381026313, 6570667566, 0)",2026-06-17,2,0,12,0,0,2
"(1346639125, 6553140114, 0)",2026-06-19,4,1,21,0,0,6
"(6620749493, 6620749498, 0)",2026-05-07,3,0,15,0,1,7
"(1329637995, 6576900738, 0)",2026-07-06,0,0,16,0,1,7
"(5903235296, 1346639012, 0)",2026-07-23,3,0,17,2,0,4
"(1185026243, 1185026346, 0)",2026-05-09,5,1,8,0,1,3
"(2988915683, 6552088459, 0)",2026-05-13,2,0,12,0,0,3
"(1350752740, 1350753292, 0)",2026-05-05,1,0,11,1,0,3
"(12208471727, 12208928944, 0)",2026-07-05,6,0,21,0,0,2
"(1324570374, 1324570421, 0)",2026-06-01,0,0,15,0,1,8
"(6557737125, 6557737126, 0)",2026-06-01,0,0,6,0,0,2
"(2988673881, 2988674192, 0)",2026-05-18,0,0,8,0,1,9
"(1333236267, 6640086937, 0)",2026-05-22,4,1,23,1,0,2
"(1175877787, 1176476706, 0)",2026-05-23,5,1,17,0,0,2
"(1328079405, 6581812777, 0)",2026-06-27,5,1,9,2,1,6
"(2988673881, 2988674192, 0)",2026-07-13,0,0,14,0,1,7
"(1329698748, 1329698691, 0)",2026-05-07,3,0,23,0,0,2
"(6583043108, 1331082612, 0)",2026-06-07,6,0,10,0,0,3
"(1371382516, 6630661890, 0)",2026-06-29,0,0,23,0,0,2
"(1186524341, 1186524464, 0)",2026-07-16,3,0,17,1,0,3
"(13980225467, 13980225457, 0)",2026-05-17,6,0,20,0,0,1
"(2988775567, 1374245347, 0)",2026-06-18,3,0,23,0,0,2
"(1184943250, 1184942691, 0)",2026-07-12,6,0,10,0,0,2
"(1329637995, 6576900738, 0)",2026-06-23,1,0,7,0,1,5
"(6757354948, 1332017603, 0)",2026-05-28,3,0,14,1,1,7
"(1346611894, 1346612802, 0)",2026-07-20,0,0,11,1,0,3
"(6598726196, 6596766163, 0)",2026-06-19,4,1,8,0,1,2
"(1174524649, 6754562258, 0)",2026-05-16,5,1,19,0,0,6
"(6572664808, 6304571031, 0)",2026-06-07,6,0,7,0,1,8
"(1364829676, 1364829247, 0)",2026-07-15,2,0,17,0,0,3
"(6561114834, 1174066991, 0)",2026-07-04,5,1,16,0,1,1
"(1332724217, 1332724480, 0)",2026-06-12,4,1,10,1,0,3
"(12920669869, 1186889231, 0)",2026-07-13,0,0,14,0,1,9
"(6620749493, 6620749498, 0)",2026-05-02,5,1,15,0,1,1
"(6304273976, 6546822438, 0)",2026-07-19,6,0,14,0,1,7
"(1331613509, 1331613269, 0)",2026-06-22,0,0,16,0,1,5
"(1346157096, 6557798743, 0)",2026-05-26,1,0,20,0,0,2
"(1175876849, 1175876791, 0)",2026-05-03,6,0,11,2,0,3
"(6600730979, 1418728240, 0)",2026-06-13,5,1,22,0,0,6
"(1330820105, 1330820244, 0)",2026-05-21,3,0,7,0,1,8
"(1331244754, 1331244877, 0)",2026-06-07,6,0,6,0,0,2
"(1393170581, 1393416370, 0)",2026-07-29,2,0,14,2,1,9
"(12208471727, 12208928944, 0)",2026-05-21,3,0,21,0,0,1
"(6547790611, 6547790609, 0)",2026-06-27,5,1,8,2,1,5
"(719869622, 719869612, 0)",2026-06-02,1,0,14,0,1,8
"(6669853392, 6670102510, 0)",2026-05-13,2,0,13,0,0,3
"(1327149840, 1327149966, 0)",2026-06-19,4,1,7,0,1,3
"(3467985851, 1184975449, 0)",2026-06-18,3,0,19,0,0,2
"(1329698771, 1329698284, 0)",2026-07-05,6,0,23,0,0,3
"(1342637342, 1342637240, 0)",2026-06-29,0,0,20,0,0,3
"(6541873169, 6541873170, 0)",2026-05-08,4,1,15,1,1,2
"(1364900835, 719869622, 0)",2026-06-23,1,0,23,0,0,2
"(6746280124, 6618274870, 0)",2026-07-20,0,0,23,1,0,2
"(6557737125, 6557737126, 0)",2026-06-26,4,1,9,1,1,2
"(6586987099, 6586987098, 0)",2026-05-26,1,0,7,0,1,5
"(6548147776, 6542110941, 0)",2026-05-18,0,0,19,0,0,2
"(1347569499, 1347410129, 0)",2026-05-27,2,0,20,0,0,1
"(6541505710, 1346779273, 0)",2026-06-24,2,0,10,1,0,2
"(1346216734, 1346612349, 0)",2026-05-14,3,0,6,0,0,3
"(6610375755, 6738772299, 0)",2026-07-09,3,0,20,0,0,1
"(1416742216, 266215164, 0)",2026-07-24,4,1,21,0,0,7
"(1381026313, 6570667566, 0)",2026-07-06,0,0,9,0,1,9
"(1330171637, 1330170399, 0)",2026-05-10,6,0,17,0,0,2
"(1364900687, 6545606375, 0)",2026-05-26,1,0,21,0,0,2
